Gender,Age,Height,Weight,H_Cal_Consump,Veg_Consump,Water_Consump,Alcohol_Consump,Smoking,Meal_Count,Food_Between_Meals,Fam_Hist,H_Cal_Burn,Phys_Act,Time_E_Dev,Transport,Body_Level
Male,20.9859,1.780503,103.189532,yes,2.0,1.608128,no,no,3.0,Sometimes,yes,no,0.478134,0.0,Public_Transportation,Body Level 4
Male,22.0,1.75,70.0,no,2.0,3.0,no,no,3.0,Sometimes,no,no,1.0,1.0,Public_Transportation,Body Level 2
Male,29.687488,1.909198,129.679131,yes,2.08868,1.520215,Sometimes,no,3.0,Sometimes,yes,no,1.857351,0.0,Public_Transportation,Body Level 4
Female,23.0,1.6,52.0,yes,2.0,2.0,Sometimes,no,4.0,Frequently,no,no,2.0,1.0,Automobile,Body Level 2
Male,18.260079,1.801848,104.741914,yes,2.0,3.0,no,no,3.0,Sometimes,yes,no,1.783858,0.0,Public_Transportation,Body Level 4
Male,25.047945,1.803207,118.332966,yes,1.431346,2.098959,Sometimes,no,3.0,Sometimes,yes,no,1.110868,0.196952,Public_Transportation,Body Level 4
Male,33.0,1.76,66.5,no,2.0,2.0,Sometimes,no,3.0,Sometimes,no,no,3.0,1.0,Automobile,Body Level 2
Female,22.422674,1.70011,50.173425,yes,2.674431,2.453384,no,no,3.0,Frequently,yes,no,1.321624,1.990617,Public_Transportation,Body Level 1
Female,21.0,1.52,42.0,no,3.0,1.0,Sometimes,no,1.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 1
Female,26.0,1.630927,111.485516,yes,3.0,2.444125,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.26579,Public_Transportation,Body Level 4
Male,29.633715,1.834842,105.19936,yes,2.805533,1.882847,Sometimes,no,3.0,Sometimes,yes,no,2.0,0.70778,Automobile,Body Level 4
Female,26.0,1.622701,109.982692,yes,3.0,2.688229,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.451377,Public_Transportation,Body Level 4
Male,35.0,1.77,85.0,no,3.0,3.0,Sometimes,no,3.0,Frequently,yes,no,2.0,1.0,Automobile,Body Level 3
Male,28.992809,1.909105,129.874864,yes,2.206119,1.483856,Sometimes,no,3.0,Sometimes,yes,no,1.113169,0.0,Public_Transportation,Body Level 4
Female,20.70768,1.569878,69.743323,no,2.417635,1.937674,no,no,3.0,Sometimes,yes,no,1.417035,1.0,Public_Transportation,Body Level 3
Female,20.520992,1.668642,124.704781,yes,3.0,1.15635,Sometimes,no,3.0,Sometimes,yes,no,0.786828,0.366385,Public_Transportation,Body Level 4
Female,19.950605,1.527133,42.0,no,2.725282,1.0,Sometimes,no,1.259803,Frequently,no,no,1.37467,0.0,Public_Transportation,Body Level 1
Female,25.930376,1.610086,102.38745,yes,3.0,1.050564,Sometimes,no,3.0,Sometimes,yes,no,0.026033,0.539074,Public_Transportation,Body Level 4
Male,20.654752,1.780791,102.921218,yes,2.0,1.613829,Sometimes,no,3.0,Sometimes,yes,no,1.251665,0.0,Public_Transportation,Body Level 4
Female,38.464538,1.696423,78.967919,yes,3.0,2.981604,no,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 3
Male,29.409825,1.801224,108.15619,yes,2.385502,2.140544,Sometimes,no,2.883984,Sometimes,yes,no,1.144876,1.767468,Automobile,Body Level 4
Male,18.0,1.758787,85.050558,yes,2.846981,2.87781,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.429081,Public_Transportation,Body Level 3
Male,20.580984,1.798354,103.705418,yes,2.0,2.401315,no,no,3.0,Sometimes,yes,no,2.891986,0.0,Public_Transportation,Body Level 4
Male,34.993835,1.752456,84.783756,yes,2.63165,2.778587,no,no,2.98212,Sometimes,yes,no,2.667739,0.905181,Automobile,Body Level 3
Female,36.0,1.63,80.0,no,3.0,1.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,19.0,1.8,60.0,yes,2.0,1.0,no,no,3.0,Sometimes,no,no,1.0,1.0,Public_Transportation,Body Level 2
Male,18.0,1.76,69.5,no,3.0,3.0,no,no,3.0,Frequently,no,no,2.0,2.0,Public_Transportation,Body Level 2
Female,22.547298,1.722461,51.881263,yes,2.663421,1.04111,no,no,3.0,Frequently,yes,no,0.794402,1.391948,Public_Transportation,Body Level 1
Male,21.0,1.67,67.0,yes,3.0,2.0,no,no,1.0,Always,yes,no,1.0,1.0,Public_Transportation,Body Level 2
Male,24.079524,1.733439,97.911865,yes,2.0,2.843675,no,no,3.0,Sometimes,yes,no,1.309304,1.338655,Public_Transportation,Body Level 4
Male,26.947786,1.647807,99.592225,yes,2.935157,1.0,no,no,1.845858,Sometimes,yes,no,1.089891,0.715993,Public_Transportation,Body Level 4
Male,21.0,1.62,70.0,yes,2.0,3.0,Sometimes,no,1.0,no,no,no,1.0,0.0,Public_Transportation,Body Level 3
Male,29.721964,1.918859,129.991623,yes,2.041376,1.120213,Sometimes,no,3.0,Sometimes,yes,no,1.05545,0.0,Public_Transportation,Body Level 4
Female,21.491055,1.586952,43.087508,no,2.00876,1.792022,no,no,1.73762,Frequently,no,no,0.119643,0.0,Public_Transportation,Body Level 1
Male,18.0,1.7,78.0,yes,1.0,2.0,Sometimes,no,3.0,Sometimes,no,no,0.0,1.0,Public_Transportation,Body Level 3
Male,26.899886,1.812919,119.841446,yes,2.347942,2.730663,Sometimes,no,3.0,Sometimes,yes,no,0.689371,0.188693,Public_Transportation,Body Level 4
Female,25.907833,1.623113,102.555691,yes,3.0,1.063422,Sometimes,no,3.0,Sometimes,yes,no,0.051097,0.543118,Public_Transportation,Body Level 4
Female,21.840654,1.747479,136.516648,yes,3.0,1.607531,Sometimes,no,3.0,Sometimes,yes,no,1.963379,0.858392,Public_Transportation,Body Level 4
Female,21.962426,1.57206,43.919835,no,3.0,2.651258,no,no,1.600812,Frequently,no,no,0.600817,0.0,Public_Transportation,Body Level 1
Female,18.741188,1.556789,71.788181,no,3.0,2.0,no,no,3.129155,Sometimes,yes,no,1.634134,1.0,Public_Transportation,Body Level 3
Female,24.0,1.6,45.0,no,2.0,2.0,no,no,3.0,no,yes,no,1.0,0.0,Public_Transportation,Body Level 1
Female,18.826782,1.746416,133.747012,yes,3.0,2.858389,Sometimes,no,3.0,Sometimes,yes,no,1.444382,0.713823,Public_Transportation,Body Level 4
Female,17.0,1.7,85.0,no,2.0,2.0,no,no,3.0,Frequently,yes,no,1.0,1.0,Public_Transportation,Body Level 3
Male,37.056193,1.75015,118.206565,yes,2.09283,2.077704,Sometimes,no,3.0,Sometimes,yes,no,0.598655,0.0,Automobile,Body Level 4
Male,23.572648,1.698346,75.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.345684,1.415536,Public_Transportation,Body Level 3
Male,17.080493,1.782756,56.029418,yes,2.0,2.28525,no,no,4.0,Sometimes,yes,no,2.0,1.162801,Automobile,Body Level 1
Female,21.28253,1.761773,133.903469,yes,3.0,2.893062,Sometimes,no,3.0,Sometimes,yes,no,1.408177,0.807457,Public_Transportation,Body Level 4
Male,22.396504,1.869098,61.411141,yes,3.0,2.233274,Sometimes,no,3.263201,Sometimes,yes,no,1.557737,0.000355,Automobile,Body Level 1
Female,26.0,1.640535,111.555967,yes,3.0,2.634342,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.178301,Public_Transportation,Body Level 4
Female,26.0,1.641601,111.830924,yes,3.0,2.552388,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.196288,Public_Transportation,Body Level 4
Male,34.098174,1.841151,91.798103,yes,2.0,1.259454,Sometimes,no,2.997414,Sometimes,yes,no,0.935217,0.9976,Automobile,Body Level 3
Male,19.685,1.838266,89.496905,yes,2.153639,2.703337,Sometimes,no,3.715148,Sometimes,yes,no,2.0,0.226097,Public_Transportation,Body Level 3
Male,17.0,1.72,62.0,yes,2.0,2.0,no,no,3.0,Always,no,no,3.0,1.0,Public_Transportation,Body Level 2
Male,18.038422,1.698914,51.692272,yes,2.824559,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.533309,1.099764,Public_Transportation,Body Level 1
Male,26.0,1.85,105.0,yes,3.0,3.0,Sometimes,no,3.0,Frequently,yes,no,2.0,2.0,Public_Transportation,Body Level 4
Female,19.408999,1.670552,49.804245,yes,2.794197,1.543021,Sometimes,no,3.409363,Sometimes,no,no,2.0,1.0,Public_Transportation,Body Level 1
Male,23.0,1.8,60.0,no,2.0,3.0,Sometimes,no,3.0,no,yes,no,0.0,1.0,Public_Transportation,Body Level 2
Male,30.451174,1.758539,111.950413,yes,1.067909,1.98459,Sometimes,no,3.656401,Sometimes,yes,no,0.054238,0.0,Automobile,Body Level 4
Female,18.0,1.62,50.0,yes,3.0,1.0,Sometimes,no,3.0,Sometimes,no,no,0.0,0.0,Automobile,Body Level 2
Male,25.426457,1.836592,118.377601,yes,1.84199,2.503244,Sometimes,no,3.0,Sometimes,yes,no,1.226019,0.078207,Public_Transportation,Body Level 4
Male,25.478662,1.858265,117.57457,yes,2.028571,2.530428,Sometimes,no,3.0,Sometimes,yes,no,1.31257,0.066805,Public_Transportation,Body Level 4
Male,27.0,1.83,99.0,yes,3.0,2.0,Sometimes,no,1.0,Frequently,yes,no,2.0,1.0,Walking,Body Level 3
Female,28.770039,1.580858,79.713492,yes,2.0,2.0,no,no,1.0,Sometimes,yes,no,0.005405,0.0,Public_Transportation,Body Level 4
Female,20.700876,1.68838,121.889803,yes,3.0,1.353167,Sometimes,no,3.0,Sometimes,yes,no,1.093679,0.534553,Public_Transportation,Body Level 4
Male,23.0,1.68,62.0,no,2.0,2.0,Sometimes,no,4.0,Frequently,no,no,0.0,0.0,Automobile,Body Level 2
Female,31.0,1.62,68.0,no,3.0,2.0,Sometimes,no,3.0,Sometimes,no,no,1.0,0.0,Automobile,Body Level 3
Female,25.795187,1.669039,104.593929,yes,3.0,1.554925,Sometimes,no,3.0,Sometimes,yes,no,0.209586,0.823069,Public_Transportation,Body Level 4
Female,19.0,1.65,61.0,yes,3.0,3.0,Sometimes,no,1.0,Sometimes,no,yes,1.0,0.0,Public_Transportation,Body Level 2
Male,21.0,1.714253,75.0,yes,2.0,1.081597,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.0,Public_Transportation,Body Level 3
Female,19.59904,1.566501,41.706283,yes,2.967853,1.131185,Sometimes,no,1.0,Frequently,no,no,0.0,0.504176,Public_Transportation,Body Level 1
Female,19.0,1.540375,42.006282,no,2.938031,1.333807,Sometimes,no,2.705445,Frequently,no,yes,1.877369,0.370973,Public_Transportation,Body Level 1
Male,29.956198,1.703688,82.207978,yes,2.119643,1.723372,Sometimes,no,3.292956,Sometimes,yes,no,0.0,0.987102,Automobile,Body Level 3
Male,26.0,1.83,82.0,yes,2.0,2.0,Sometimes,no,3.0,Always,no,no,1.0,1.0,Public_Transportation,Body Level 2
Male,23.0,1.74,93.5,yes,2.0,1.0,Frequently,yes,3.0,Frequently,no,no,1.0,1.0,Automobile,Body Level 4
Female,26.0,1.627567,107.482662,yes,3.0,2.687378,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.410651,Public_Transportation,Body Level 4
Male,32.867331,1.697421,103.017623,yes,2.600217,1.0,no,no,2.175153,Sometimes,yes,no,1.985536,0.0,Public_Transportation,Body Level 4
Male,18.0,1.781543,50.869704,yes,2.052932,2.0,Sometimes,no,3.0,Sometimes,no,no,0.520408,1.0,Public_Transportation,Body Level 1
Female,22.0,1.675446,51.154201,yes,3.0,2.815293,no,no,3.0,Frequently,yes,no,1.978631,1.0,Public_Transportation,Body Level 1
Male,19.693804,1.8,85.0,yes,2.188722,2.721356,Sometimes,no,3.0,Sometimes,yes,no,1.528968,1.0,Public_Transportation,Body Level 3
Male,17.038222,1.710564,51.588874,yes,2.0,2.371015,Sometimes,no,2.057935,Sometimes,no,no,0.288032,0.714627,Public_Transportation,Body Level 1
Male,18.88485,1.699667,79.67793,no,2.735297,1.087166,no,no,2.157164,Sometimes,yes,no,0.110174,0.003695,Public_Transportation,Body Level 3
Female,18.503343,1.683124,126.67378,yes,3.0,1.115967,Sometimes,no,3.0,Sometimes,yes,no,1.541072,1.0,Public_Transportation,Body Level 4
Male,33.55336,1.699793,103.841672,yes,2.576449,1.0,no,no,2.419656,Sometimes,yes,no,1.982379,0.0,Public_Transportation,Body Level 4
Male,25.929746,1.772449,105.0,yes,3.0,2.045069,Sometimes,no,3.0,Sometimes,yes,no,1.725931,1.619596,Public_Transportation,Body Level 4
Female,27.0,1.55,63.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,0.0,1.0,Automobile,Body Level 3
Female,18.766033,1.579561,41.890204,yes,2.027574,1.636326,Sometimes,no,1.0,Sometimes,no,no,0.0,1.906141,Public_Transportation,Body Level 1
Male,30.350516,1.860292,123.721352,yes,2.002784,2.292906,Sometimes,no,3.0,Sometimes,yes,no,1.034031,0.0,Automobile,Body Level 4
Male,23.451595,1.670227,75.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.129163,1.983678,Public_Transportation,Body Level 3
Female,40.0,1.58,63.0,yes,2.0,2.0,Sometimes,no,3.0,Frequently,no,no,3.0,1.0,Public_Transportation,Body Level 3
Female,26.208134,1.7,78.041338,yes,2.784383,2.165605,Frequently,no,3.0,Sometimes,yes,no,0.855973,0.839659,Automobile,Body Level 3
Male,25.994393,1.753321,107.998815,yes,3.0,1.776991,Sometimes,no,3.0,Sometimes,yes,no,1.757724,0.0,Automobile,Body Level 4
Female,19.0,1.67,64.0,yes,3.0,2.0,Sometimes,no,3.0,Sometimes,no,no,2.0,1.0,Automobile,Body Level 2
Male,23.0,1.87,95.0,yes,1.0,2.0,Frequently,no,3.0,Frequently,yes,no,0.0,2.0,Public_Transportation,Body Level 3
Male,20.0,1.83,72.0,no,3.0,1.0,Sometimes,yes,3.0,Sometimes,yes,no,2.0,1.0,Public_Transportation,Body Level 2
Male,17.486869,1.836669,58.943347,yes,2.767731,2.0,no,no,3.821168,Sometimes,yes,no,2.0,0.556245,Automobile,Body Level 1
Male,22.851834,1.854592,63.611109,yes,3.0,2.650989,Sometimes,no,3.691226,Sometimes,yes,no,1.228136,0.8324,Automobile,Body Level 1
Male,29.0,1.682916,89.991671,yes,1.851262,2.11267,Sometimes,no,3.0,Sometimes,yes,no,0.388269,0.0,Automobile,Body Level 4
Female,18.0,1.62,58.0,yes,3.0,1.0,no,no,3.0,Sometimes,no,no,0.0,2.0,Automobile,Body Level 2
Female,22.77789,1.661415,120.748213,yes,3.0,1.91039,Sometimes,no,3.0,Sometimes,yes,no,0.217455,0.77582,Public_Transportation,Body Level 4
Female,18.976968,1.759091,133.903612,yes,3.0,2.862408,Sometimes,no,3.0,Sometimes,yes,no,1.456933,0.742423,Public_Transportation,Body Level 4
Female,22.867719,1.655413,50.424661,yes,3.0,1.995177,no,no,3.642802,Frequently,yes,no,0.118271,0.065515,Public_Transportation,Body Level 1
Female,21.708354,1.704167,50.165754,yes,2.969205,2.765876,no,no,3.21043,Frequently,yes,no,0.611037,1.300692,Public_Transportation,Body Level 1
Male,19.149706,1.699818,78.0,no,1.096455,2.450069,Sometimes,no,2.491315,Sometimes,yes,no,0.0,0.726118,Public_Transportation,Body Level 3
Female,21.798856,1.672007,49.980968,yes,2.979383,2.975887,no,no,3.0,Frequently,yes,no,0.945093,1.241755,Public_Transportation,Body Level 1
Female,19.994543,1.537739,39.101805,yes,1.118436,1.997744,Sometimes,no,3.0,Sometimes,no,no,2.432443,1.626194,Public_Transportation,Body Level 1
Male,55.022494,1.673394,80.400306,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,1.0,0.0,Automobile,Body Level 3
Female,19.297004,1.817271,141.917802,yes,3.0,2.699675,Sometimes,no,3.0,Sometimes,yes,no,1.520818,0.76399,Public_Transportation,Body Level 4
Female,23.712641,1.742901,132.8071,yes,3.0,2.856795,Sometimes,no,3.0,Sometimes,yes,no,1.046463,0.586163,Public_Transportation,Body Level 4
Female,21.008051,1.65,88.126544,yes,2.457547,3.0,no,no,1.00061,Sometimes,yes,no,1.361533,1.0,Public_Transportation,Body Level 4
Male,33.049121,1.708742,83.001642,yes,2.0,2.405172,no,no,1.171027,Sometimes,yes,no,2.300282,0.0,Automobile,Body Level 3
Male,31.662814,1.848965,98.912261,yes,2.399531,2.535127,Sometimes,no,2.623079,Sometimes,yes,no,1.030752,0.606264,Automobile,Body Level 3
Male,41.0,1.75,118.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.0,Bike,Body Level 4
Male,23.47007,1.842906,121.142535,yes,3.0,2.738485,Sometimes,no,2.701689,Sometimes,yes,no,0.992253,0.0,Public_Transportation,Body Level 4
Female,22.176922,1.71746,51.491957,yes,2.486189,1.064378,no,no,3.0,Frequently,yes,no,2.206055,1.958089,Public_Transportation,Body Level 1
Female,26.0,1.62439,110.008636,yes,3.0,2.507461,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.368472,Public_Transportation,Body Level 4
Male,18.0,1.65,85.0,yes,2.0,1.0,Sometimes,no,3.0,Sometimes,no,no,1.0,0.0,Public_Transportation,Body Level 4
Male,18.0,1.719827,52.289828,yes,1.202075,1.927976,Sometimes,no,3.0,Sometimes,yes,no,0.023574,1.747256,Public_Transportation,Body Level 1
Male,18.611197,1.714143,96.568814,yes,2.0,2.0,no,no,2.967089,Sometimes,yes,no,0.0,0.467048,Public_Transportation,Body Level 4
Male,18.0,1.844218,109.195529,yes,2.0,2.191401,no,no,1.548407,Sometimes,yes,no,1.0,1.676944,Public_Transportation,Body Level 4
Female,38.0,1.55,59.0,no,3.0,1.0,Frequently,no,3.0,Sometimes,yes,no,2.0,1.0,Automobile,Body Level 2
Female,16.950499,1.603501,65.0,yes,2.96008,2.0,no,no,1.0,Sometimes,yes,yes,0.736032,1.344072,Public_Transportation,Body Level 3
Female,20.102241,1.816868,153.959945,yes,3.0,2.414739,Sometimes,no,3.0,Sometimes,yes,no,1.917014,0.927982,Public_Transportation,Body Level 4
Female,18.945961,1.605469,82.039,yes,2.76533,1.048584,no,no,3.0,Sometimes,yes,no,0.192559,0.720411,Public_Transportation,Body Level 4
Female,16.0,1.57,49.0,yes,2.0,2.0,Sometimes,no,4.0,Always,no,no,0.0,1.0,Public_Transportation,Body Level 2
Male,21.142432,1.855353,86.413388,yes,2.0,1.345298,Sometimes,no,3.0,Sometimes,yes,no,1.097905,1.0,Public_Transportation,Body Level 3
Female,33.700749,1.642971,74.803157,no,3.0,1.074048,Sometimes,no,1.146052,Sometimes,yes,no,0.679935,0.0,Automobile,Body Level 3
Female,43.604901,1.569234,81.827288,yes,2.909853,2.0,no,no,1.0,Sometimes,yes,no,1.308852,0.0,Automobile,Body Level 4
Male,17.971574,1.720379,85.0,yes,2.0,2.802498,Sometimes,no,3.0,Sometimes,yes,no,1.0,0.41758,Public_Transportation,Body Level 3
Female,19.0,1.7,64.0,yes,3.0,3.0,no,no,3.0,no,yes,yes,3.0,1.0,Public_Transportation,Body Level 2
Female,22.99368,1.741377,54.877111,yes,3.0,2.009796,no,no,3.0,Frequently,yes,no,2.0,0.071317,Public_Transportation,Body Level 1
Male,24.001196,1.603091,100.209405,yes,3.0,1.0,no,no,1.02075,Sometimes,yes,no,0.233056,1.707421,Public_Transportation,Body Level 4
Female,21.0,1.63,66.0,yes,3.0,3.0,Sometimes,yes,1.0,Sometimes,yes,no,0.0,0.0,Public_Transportation,Body Level 2
Male,22.675679,1.823765,96.945262,yes,1.588782,2.469469,Sometimes,no,2.601675,Sometimes,yes,no,1.736538,1.886855,Public_Transportation,Body Level 3
Male,34.970367,1.713348,84.722222,yes,2.884212,3.0,no,no,3.0,Sometimes,yes,no,2.0,0.8324,Automobile,Body Level 3
Female,33.251015,1.730379,75.920519,yes,2.013782,1.045586,Sometimes,no,2.625942,Sometimes,yes,no,0.553305,0.480214,Automobile,Body Level 3
Female,21.0,1.52,42.0,yes,3.0,1.0,Sometimes,no,1.0,Frequently,no,no,0.0,0.0,Public_Transportation,Body Level 1
Female,17.082867,1.640824,43.365005,yes,2.815157,2.911187,Sometimes,no,3.0,Sometimes,no,no,2.595128,1.380204,Public_Transportation,Body Level 1
Male,39.08886,1.75,119.029103,yes,2.702457,2.005194,Sometimes,no,3.0,Sometimes,yes,no,0.325313,0.419055,Automobile,Body Level 4
Female,18.0,1.692242,90.019501,yes,2.642744,1.904054,Sometimes,no,3.0,Sometimes,yes,no,1.645654,0.363549,Public_Transportation,Body Level 4
Male,29.0,1.62,53.0,yes,2.0,2.0,Sometimes,no,3.0,Sometimes,no,no,0.0,0.0,Automobile,Body Level 2
Male,22.936098,1.702825,93.638318,yes,2.0,1.746197,no,no,3.0,Sometimes,yes,no,0.455216,0.335158,Public_Transportation,Body Level 4
Male,30.870724,1.670774,101.626189,yes,2.907744,1.0,no,no,3.990925,Sometimes,yes,no,1.99975,0.0,Public_Transportation,Body Level 4
Female,26.591628,1.7,78.008388,yes,2.734314,3.0,Frequently,no,3.0,Sometimes,yes,no,0.897702,0.908271,Public_Transportation,Body Level 3
Female,18.0,1.7,50.0,no,2.0,2.0,Sometimes,no,3.0,Sometimes,no,no,0.0,1.0,Walking,Body Level 1
Male,27.83173,1.704028,101.634313,yes,2.630401,1.0,Sometimes,no,1.0,Sometimes,yes,no,0.245354,0.315261,Automobile,Body Level 4
Male,21.0,1.7,65.0,yes,2.0,2.0,Always,no,1.0,Frequently,yes,no,1.0,2.0,Walking,Body Level 2
Female,52.0,1.69,87.0,yes,3.0,2.0,no,yes,1.0,Sometimes,yes,no,0.0,0.0,Automobile,Body Level 4
Male,24.149036,1.824901,120.805715,yes,2.225149,2.357978,Sometimes,no,3.0,Sometimes,yes,no,1.943743,0.682128,Public_Transportation,Body Level 4
Female,20.074449,1.810427,152.217135,yes,3.0,2.299156,Sometimes,no,3.0,Sometimes,yes,no,1.699056,0.729722,Public_Transportation,Body Level 4
Male,37.638102,1.750085,118.114184,yes,2.073224,2.024035,Sometimes,no,3.0,Sometimes,yes,no,0.131371,0.0,Automobile,Body Level 4
Female,18.0,1.59,53.0,no,1.0,1.0,no,no,3.0,Sometimes,no,no,1.0,2.0,Public_Transportation,Body Level 2
Female,22.362877,1.607182,82.368441,yes,1.880534,2.313245,no,no,2.806566,Sometimes,yes,no,2.146778,0.196084,Public_Transportation,Body Level 4
Female,28.583944,1.57856,65.522744,no,2.0,1.970622,Sometimes,no,2.283673,Sometimes,yes,no,1.863258,1.581703,Public_Transportation,Body Level 3
Male,20.0,1.8,65.0,yes,2.0,1.0,Sometimes,no,3.0,Frequently,no,no,2.0,0.0,Motorbike,Body Level 2
Female,21.051107,1.753266,133.852432,yes,3.0,2.95311,Sometimes,no,3.0,Sometimes,yes,no,1.445148,0.67321,Public_Transportation,Body Level 4
Female,21.310907,1.72064,50.0,yes,2.919584,1.147121,no,no,3.697831,Frequently,yes,no,0.993058,0.08922,Public_Transportation,Body Level 1
Female,29.0,1.7,78.0,yes,3.0,1.0,Frequently,no,3.0,Sometimes,yes,no,2.0,1.0,Automobile,Body Level 3
Male,34.161998,1.705682,103.067766,yes,2.562687,1.458545,no,no,2.100918,Sometimes,yes,no,1.167856,0.412329,Public_Transportation,Body Level 4
Female,18.985119,1.759117,80.0,yes,2.0,2.651194,no,no,1.411808,Sometimes,yes,no,2.878414,0.953841,Public_Transportation,Body Level 3
Male,20.184451,1.701284,104.578255,yes,2.653721,1.368457,no,no,1.265463,Sometimes,yes,no,0.218356,0.768071,Public_Transportation,Body Level 4
Female,26.0,1.643332,110.824698,yes,3.0,2.709654,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.25115,Public_Transportation,Body Level 4
Female,26.0,1.623303,110.81746,yes,3.0,2.673754,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.33929,Public_Transportation,Body Level 4
Female,26.0,1.60937,105.407313,yes,3.0,2.609052,Sometimes,no,3.0,Sometimes,yes,no,0.0,0.54859,Public_Transportation,Body Level 4
Male,21.123048,1.717037,80.0,yes,2.0,2.0,no,no,3.0,Sometimes,yes,no,2.270555,1.343044,Public_Transportation,Body Level 3
Male,31.630054,1.671705,90.0,yes,2.467002,2.104054,Sometimes,no,1.851088,Sometimes,yes,no,1.991565,0.0,Automobile,Body Level 4
Female,19.0,1.51,59.0,yes,3.0,1.0,Sometimes,no,3.0,Frequently,yes,no,1.0,2.0,Walking,Body Level 3
Male,30.079371,1.810616,92.860254,yes,2.0,1.622638,Sometimes,no,3.0,Sometimes,yes,no,0.033745,0.105895,Public_Transportation,Body Level 3
Female,18.0,1.5,50.0,yes,3.0,2.0,Sometimes,no,3.0,Frequently,yes,no,0.0,1.0,Public_Transportation,Body Level 2
Male,31.571392,1.767485,120.158049,yes,2.57691,2.080187,Sometimes,no,3.0,Sometimes,yes,no,1.04268,0.376683,Automobile,Body Level 4
Male,21.962426,1.696336,75.0,yes,2.0,1.825629,Sometimes,no,3.0,Sometimes,yes,no,0.699592,0.142056,Public_Transportation,Body Level 3
Male,40.973007,1.749405,109.908779,yes,2.176317,1.015672,no,no,2.986637,Sometimes,yes,no,0.94141,0.0,Automobile,Body Level 4
